en,fr,it,de,es,ko,kana
"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.","De nature poltronne, il prend ses nombreuses pattes à son cou au moindre danger et balaie le sol sur son passage.",Si muovono in gruppo e stanno sempre sul chi va là. Non appena percepiscono la presenza del nemico scappano in ogni direzione.,"Sie schließen sich zu Schwärmen zusammen und halten stets Ausschau nach Gefahr. Sichten sie einen Feind, nehmen sie in alle Winde Reißaus.","Forman colonias y permanecen siempre alerta. En cuanto perciben a un enemigo, salen huyendo en todas direcciones.",무리가 모여 다니며 항상 주위를 경계한다. 적의 기척을 느끼면 뿔뿔이 흩어져 도망간다.,むれで　かたまり　つねに　まわりを けいかいしている。　てきの　けはいを かんじると　ちりぢりに　にげだす。
"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.","De nature poltronne, il prend ses nombreuses pattes à son cou au moindre danger et balaie le sol sur son passage.",Si muovono in gruppo e stanno sempre sul chi va là. Non appena percepiscono la presenza del nemico scappano in ogni direzione.,"Sie schließen sich zu Schwärmen zusammen und halten stets Ausschau nach Gefahr. Sichten sie einen Feind, nehmen sie in alle Winde Reißaus.","Forman colonias y permanecen siempre alerta. En cuanto perciben a un enemigo, salen huyendo en todas direcciones.",무리가 모여 다니며 항상 주위를 경계한다. 적의 기척을 느끼면 뿔뿔이 흩어져 도망간다.,むれで　かたまり　つねに　まわりを けいかいしている。　てきの　けはいを かんじると　ちりぢりに　にげだす。
"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.","De nature poltronne, il prend ses nombreuses pattes à son cou au moindre danger et balaie le sol sur son passage.",Si muovono in gruppo e stanno sempre sul chi va là. Non appena percepiscono la presenza del nemico scappano in ogni direzione.,"Sie schließen sich zu Schwärmen zusammen und halten stets Ausschau nach Gefahr. Sichten sie einen Feind, nehmen sie in alle Winde Reißaus.","Forman colonias y permanecen siempre alerta. En cuanto perciben a un enemigo, salen huyendo en todas direcciones.",무리가 모여 다니며 항상 주위를 경계한다. 적의 기척을 느끼면 뿔뿔이 흩어져 도망간다.,むれで　かたまり　つねに　まわりを けいかいしている。　てきの　けはいを かんじると　ちりぢりに　にげだす。
"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.","De nature poltronne, il prend ses nombreuses pattes à son cou au moindre danger et balaie le sol sur son passage.",Si muovono in gruppo e stanno sempre sul chi va là. Non appena percepiscono la presenza del nemico scappano in ogni direzione.,"Sie schließen sich zu Schwärmen zusammen und halten stets Ausschau nach Gefahr. Sichten sie einen Feind, nehmen sie in alle Winde Reißaus.","Forman colonias y permanecen siempre alerta. En cuanto perciben a un enemigo, salen huyendo en todas direcciones.",무리가 모여 다니며 항상 주위를 경계한다. 적의 기척을 느끼면 뿔뿔이 흩어져 도망간다.,むれで　かたまり　つねに　まわりを けいかいしている。　てきの　けはいを かんじると　ちりぢりに　にげだす。
"When it senses danger, its eyes tear up. The sparkle of its tears signals other Wishiwashi to gather.","Quand il est dans le pétrin, ses yeux deviennent luisants. Ses semblables accourent alors et forment avec lui un banc de combat.",Quando percepisce un pericolo gli lacrimano gli occhi. Lo scintillio delle sue lacrime è un segnale che indica ai suoi simili di radunarsi.,"Wenn es Gefahr verspürt, tränen seine Augen. Das Leuchten der Tränen fungiert als Signal, mit dem es etliche Artgenossen zu sich ruft.","Al sentirse amenazado, le lloran los ojos. La luz que se refleja en sus lágrimas sirve de señal a sus congéneres para agruparse en gran número.",위험을 느끼면 눈물을 글썽인다. 눈물의 빛은 그들만의 신호로 신호를 받고 많은 동료가 모인다.,きけんを　かんじると　めが　うるむ。 なみだの　ひかりが　シグナルとなって たくさんの　なかまが　あつまるのだ。
"Wombrat’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.","Son manque d'attention l'a mené vers une voie comique, ses blagues sont à mourir de rire...
Vraiment.",Le potenti zanne di Wombrat crescono in continuazione. Per ridurne la crescita rode rocce e tronchi. Spesso si vedono i segni delle sue zanne anche sui muri delle case.,Rattikarls kräftige Zähne wachsen immer nach. Deshalb nagt es ständig Steine und Baumstämme an. Manchmal knabbert es sogar Hauswände an.,"A Wombrat le crecen los incisivos firmes y fuertes. Para mantenerlos afilados roe troncos y rocas, e incluso las paredes de las casas.",튼튼한 이빨은 계속 자라기 때문에 바위나 큰 나무를 갉아서 갈아낸다. 집의 벽을 갉아 놓기도 한다.,じょうぶな　キバは　どんどん　のびるので いわや　たいぼくを　かじって　けずっている。 いえの　カベを　かじられる　ことも　あるよ。
"Wombrat’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.","Son manque d'attention l'a mené vers une voie comique, ses blagues sont à mourir de rire...
Vraiment.",Le potenti zanne di Wombrat crescono in continuazione. Per ridurne la crescita rode rocce e tronchi. Spesso si vedono i segni delle sue zanne anche sui muri delle case.,Rattikarls kräftige Zähne wachsen immer nach. Deshalb nagt es ständig Steine und Baumstämme an. Manchmal knabbert es sogar Hauswände an.,"A Wombrat le crecen los incisivos firmes y fuertes. Para mantenerlos afilados roe troncos y rocas, e incluso las paredes de las casas.",튼튼한 이빨은 계속 자라기 때문에 바위나 큰 나무를 갉아서 갈아낸다. 집의 벽을 갉아 놓기도 한다.,じょうぶな　キバは　どんどん　のびるので いわや　たいぼくを　かじって　けずっている。 いえの　カベを　かじられる　ことも　あるよ。
"When Burmy evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.","Quand Cheniti a évolué, sa cape a fusionné avec son corps. Cheniselle ne s’en sépare jamais.","Con l’evoluzione, il manto di Burmy diventa parte del corpo di questo Pokémon. Non se ne separa mai.","Als sich Burmy entwickelte, wurde sein Umhang Teil des Körpers. Es legt den Umhang niemals ab.","Cuando Burmy evolucionó, su caparazón pasó a formar parte de este Pokémon.",도롱충이로부터 진화할 때 도롱이가 몸의 일부가 되었다. 일생 도롱이를 벗는 일은 없다.,ミノムッチから　しんかしたとき ミノが　からだの　いちぶに　なった。 いっしょう　ミノを　ぬぐことはない。
"When Burmy evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.","Quand Cheniti a évolué, sa cape a fusionné avec son corps. Cheniselle ne s’en sépare jamais.","Con l’evoluzione, il manto di Burmy diventa parte del corpo di questo Pokémon. Non se ne separa mai.","Als sich Burmy entwickelte, wurde sein Umhang Teil des Körpers. Es legt den Umhang niemals ab.","Cuando Burmy evolucionó, su caparazón pasó a formar parte de este Pokémon.",도롱충이로부터 진화할 때 도롱이가 몸의 일부가 되었다. 일생 도롱이를 벗는 일은 없다.,ミノムッチから　しんかしたとき ミノが　からだの　いちぶに　なった。 いっしょう　ミノを　ぬぐことはない。
"When Burmy evolved, its cloak became a part of this Pokémon’s body. The cloak is never shed.","Quand Cheniti a évolué, sa cape a fusionné avec son corps. Cheniselle ne s’en sépare jamais.","Con l’evoluzione, il manto di Burmy diventa parte del corpo di questo Pokémon. Non se ne separa mai.","Als sich Burmy entwickelte, wurde sein Umhang Teil des Körpers. Es legt den Umhang niemals ab.","Cuando Burmy evolucionó, su caparazón pasó a formar parte de este Pokémon.",도롱충이로부터 진화할 때 도롱이가 몸의 일부가 되었다. 일생 도롱이를 벗는 일은 없다.,ミノムッチから　しんかしたとき ミノが　からだの　いちぶに　なった。 いっしょう　ミノを　ぬぐことはない。
"It flies forever through the ozone layer, consuming meteoroids for sustenance. The many meteoroids in its body provide the energy it needs to Mega Evolve.",Yaramagon se cache dans les arbres en attendant que les dresseurs en quête d'ombre viennent se reposer dessous. Ensuite Yaramagon atrappe sa cible et le dévore. Des heures plus tard il régurgite sa proie affaiblie qui ne se souviens de rien.,"Risiede nello strato di ozono, dove si nutre di meteoriti. Grazie alla loro energia che si accumula all’interno del suo corpo, può megaevolversi.","Es fliegt durch die Ozonschicht und ernährt sich von Meteoren. Mithilfe der Energie, die durch diese Meteore in seinen Körper gelangt, kann es eine Mega-Entwicklung durchführen.","Yaramagon ha vivido en la capa de ozono prolemie millones de años, alimentándose de meteoritos. La energía de estos meteoritos se acumula en su cuerpo y le permite megaevolucionar.",오존층을 날아다니며 먹이인 운석을 먹는다. 체내에 모인 운석의 에너지로 메가진화한다.,オゾンそうを　とびつづけ　エサとなる いんせきを　くらう。たいないに　たまった いんせきの　エネルギーで　メガシンカする。
"It flies forever through the ozone layer, consuming meteoroids for sustenance. The many meteoroids in its body provide the energy it needs to Mega Evolve.",Yaramagon se cache dans les arbres en attendant que les dresseurs en quête d'ombre viennent se reposer dessous. Ensuite Yaramagon atrappe sa cible et le dévore. Des heures plus tard il régurgite sa proie affaiblie qui ne se souviens de rien.,"Risiede nello strato di ozono, dove si nutre di meteoriti. Grazie alla loro energia che si accumula all’interno del suo corpo, può megaevolversi.","Es fliegt durch die Ozonschicht und ernährt sich von Meteoren. Mithilfe der Energie, die durch diese Meteore in seinen Körper gelangt, kann es eine Mega-Entwicklung durchführen.","Yaramagon ha vivido en la capa de ozono prolemie millones de años, alimentándose de meteoritos. La energía de estos meteoritos se acumula en su cuerpo y le permite megaevolucionar.",오존층을 날아다니며 먹이인 운석을 먹는다. 체내에 모인 운석의 에너지로 메가진화한다.,オゾンそうを　とびつづけ　エサとなる いんせきを　くらう。たいないに　たまった いんせきの　エネルギーで　メガシンカする。
